0.506818 0.206172 0.190961 0.0152113
0.509091 0.207316 0.192114 0.0152021
0.511364 0.209026 0.193833 0.0151931
0.513636 0.208507 0.193323 0.015184
0.515909 0.208817 0.193642 0.0151751
0.518182 0.209614 0.194447 0.0151664
0.520455 0.208773 0.193615 0.0151578
0.522727 0.209215 0.194066 0.0151493
0.525 0.209585 0.194444 0.0151411
0.527273 0.209358 0.194225 0.015133
0.529545 0.210321 0.195196 0.0151251
0.531818 0.209725 0.194608 0.0151173
0.534091 0.208242 0.193133 0.0151094
0.536364 0.20909 0.193989 0.0151018
0.538648 0.208509 0.193415 0.0150943
0.540931 0.21306 0.197973 0.0150874
0.543215 0.209712 0.194632 0.0150804
0.545499 0.210966 0.195892 0.0150736
0.547783 0.209861 0.194794 0.0150667
0.550067 0.210503 0.195443 0.0150601
0.552351 0.210365 0.195311 0.0150536
0.554635 0.210924 0.195877 0.0150472
0.556919 0.210887 0.195846 0.0150411
0.559203 0.212485 0.19745 0.0150352
0.561487 0.208583 0.193554 0.0150289
0.563771 0.211749 0.196725 0.0150233
0.566055 0.211876 0.196858 0.0150177
0.568339 0.211061 0.196049 0.0150121
0.570622 0.21202 0.197013 0.0150069
0.572906 0.2119 0.196898 0.0150017
0.57519 0.210937 0.19594 0.0149964
0.577474 0.212481 0.197489 0.0149914
0.579758 0.212157 0.197171 0.0149864
0.582042 0.212064 0.197082 0.0149815
0.584326 0.213227 0.198251 0.0149768
0.58661 0.213105 0.198133 0.0149722
0.588894 0.211321 0.196353 0.0149673
0.591178 0.212566 0.197604 0.0149627
0.593462 0.213266 0.198308 0.0149581
0.595746 0.212279 0.197326 0.0149535
0.59803 0.21221 0.197261 0.0149489
0.600313 0.213566 0.198621 0.0149446
0.602597 0.21398 0.199039 0.0149403
0.604881 0.21003 0.195094 0.0149357
0.607165 0.213757 0.198825 0.0149315
0.609449 0.212415 0.197488 0.0149272
0.611733 0.215603 0.200679 0.0149234
0.614017 0.207025 0.192106 0.0149186
0.616301 0.215024 0.200109 0.0149149
0.618585 0.209584 0.194674 0.0149105
0.620869 0.215814 0.200907 0.014907
0.623153 0.215001 0.200098 0.0149034
0.625437 0.20631 0.191411 0.0148989
0.627721 0.212652 0.197757 0.0148952
0.630004 0.213293 0.198402 0.0148916
0.632288 0.209298 0.194411 0.0148876
0.634572 0.214845 0.199961 0.0148843
0.636856 0.209379 0.194498 0.0148805
0.63914 0.212653 0.197776 0.0148771
0.641424 0.21175 0.196876 0.0148736
0.643708 0.21441 0.199539 0.0148705
0.645992 0.20673 0.191864 0.0148666
0.648276 0.21131 0.196447 0.0148632
0.65056 0.208625 0.193765 0.0148596
0.652844 0.214642 0.199785 0.0148567
0.655128 0.212885 0.198031 0.0148536
0.657412 0.204545 0.189695 0.0148496
0.659695 0.21122 0.196374 0.0148465
0.661979 0.211335 0.196491 0.0148433
0.664263 0.207772 0.192932 0.0148398
0.666547 0.212295 0.197458 0.0148369
0.668831 0.207391 0.192558 0.0148334
0.671115 0.210813 0.195982 0.0148303
0.673399 0.210138 0.195311 0.0148271
0.675683 0.211669 0.196844 0.0148242
0.677967 0.203816 0.188996 0.0148204
0.680251 0.211293 0.196475 0.0148175
0.682535 0.206245 0.191431 0.0148139
0.684835 0.209475 0.194664 0.0148109
0.687136 0.215649 0.20084 0.0148083
0.689436 0.201199 0.186394 0.0148042
0.691737 0.208931 0.19413 0.0148011
0.694037 0.209629 0.194831 0.014798
0.696338 0.205164 0.19037 0.0147943
0.698638 0.211314 0.196522 0.0147913
0.700938 0.206116 0.191328 0.0147878
0.703239 0.208566 0.193781 0.0147847
0.705539 0.207887 0.193106 0.0147814
0.70784 0.210853 0.196074 0.0147785
0.71014 0.202348 0.187574 0.0147745
0.712441 0.20977 0.194998 0.0147715
0.714741 0.205165 0.190397 0.0147679
0.717042 0.210266 0.195501 0.0147649
0.719342 0.20967 0.194908 0.0147618
0.721643 0.201466 0.186709 0.0147578
0.723943 0.207762 0.193008 0.0147545
0.726244 0.208237 0.193486 0.0147512
0.728544 0.20443 0.189682 0.0147475
0.730845 0.210068 0.195324 0.0147444
0.733145 0.204705 0.189965 0.0147407
0.735446 0.208388 0.19365 0.0147374
0.737746 0.206152 0.191418 0.0147339
0.740047 0.208326 0.193595 0.0147306
0.742347 0.201718 0.186991 0.0147265
0.744647 0.20911 0.194387 0.0147232
0.746948 0.204226 0.189507 0.0147194
0.749248 0.210829 0.196113 0.0147163
0.751549 0.208366 0.193653 0.014713
0.753849 0.20049 0.185782 0.0147087
0.75615 0.207281 0.192576 0.0147052
0.75845 0.207066 0.192364 0.0147017
0.760751 0.20363 0.188932 0.0146977
0.763051 0.210222 0.195528 0.0146945
0.765352 0.203847 0.189157 0.0146906
0.767652 0.206286 0.191599 0.014687
0.769953 0.20696 0.192277 0.0146834
0.772253 0.208993 0.194312 0.0146801
0.774554 0.200662 0.185986 0.0146757
0.776854 0.207968 0.193296 0.0146723
0.779155 0.203829 0.189161 0.0146683
0.781455 0.209611 0.194946 0.014665
0.783756 0.208033 0.193371 0.0146615
0.786056 0.19992 0.185263 0.0146572
0.788356 0.206655 0.192002 0.0146536
0.790657 0.206721 0.19207 0.01465
0.792957 0.202129 0.187483 0.0146459
0.795258 0.209772 0.19513 0.0146428
0.797558 0.204141 0.189502 0.0146389
0.799859 0.20543 0.190795 0.0146352
0.802159 0.205265 0.190634 0.0146314
0.80446 0.208066 0.193438 0.014628
0.80676 0.200021 0.185398 0.0146236
0.809061 0.207335 0.192715 0.0146201
0.811361 0.203514 0.188898 0.0146161
0.813662 0.209035 0.194423 0.0146128
0.815962 0.208066 0.193457 0.0146093
0.818263 0.197886 0.183281 0.0146046
0.820563 0.205327 0.190726 0.0146008
0.822864 0.206008 0.191411 0.0145971
0.825164 0.202297 0.187704 0.0145929
0.827465 0.208831 0.194242 0.0145895
0.829765 0.2019 0.187314 0.0145853
0.832065 0.20573 0.191149 0.0145816
0.834366 0.205934 0.191356 0.0145778
0.836666 0.206113 0.191539 0.0145741
0.838967 0.199151 0.184581 0.0145696
0.841267 0.206111 0.191545 0.0145659
0.843568 0.202315 0.187753 0.0145618
0.845868 0.207981 0.193423 0.0145583
0.848169 0.206535 0.19198 0.0145547
0.850469 0.198742 0.184191 0.0145501
0.85277 0.20517 0.190624 0.0145463
0.85507 0.204222 0.18968 0.0145424
0.857371 0.200562 0.186024 0.0145381
0.859671 0.207674 0.19314 0.0145346
0.861972 0.201348 0.186818 0.0145303
0.864272 0.204453 0.189926 0.0145265
0.866573 0.204314 0.189791 0.0145226
0.868873 0.206777 0.192258 0.0145191
0.871174 0.198118 0.183604 0.0145145
0.873474 0.205528 0.191018 0.0145108
0.875774 0.200928 0.186422 0.0145065
0.878075 0.206866 0.192363 0.0145029
0.880375 0.205972 0.191473 0.0144993
0.882676 0.19746 0.182965 0.0144946
0.884976 0.203947 0.189456 0.0144908
0.887277 0.203962 0.189475 0.0144869
0.889577 0.20016 0.185678 0.0144826
0.891878 0.207096 0.192617 0.0144791
0.894178 0.201234 0.186759 0.0144749
0.896479 0.20375 0.189279 0.014471
0.898779 0.202887 0.18842 0.0144671
0.90108 0.205247 0.190784 0.0144634
0.90338 0.197879 0.18342 0.0144589
0.905681 0.204335 0.18988 0.0144551
0.907981 0.200988 0.186537 0.0144509
0.910282 0.206412 0.191965 0.0144474
0.912582 0.205542 0.191098 0.0144438
0.914882 0.197057 0.182618 0.0144392
0.917183 0.202038 0.187602 0.0144353
0.919483 0.203201 0.18877 0.0144314
0.921784 0.200517 0.18609 0.0144273
0.924084 0.205596 0.191172 0.0144237
0.926385 0.203209 0.188788 0.0144203
0.928685 0.196539 0.182124 0.0144153
0.930986 0.206495 0.192083 0.0144118
0.933286 0.203897 0.189488 0.0144085
0.935587 0.201972 0.187567 0.014405
0.937887 0.198435 0.184035 0.0144001
0.940188 0.202595 0.188199 0.0143966
0.942488 0.202707 0.188314 0.0143927
0.944789 0.198847 0.184459 0.0143884
0.947089 0.206798 0.192414 0.014385
0.94939 0.204432 0.190051 0.0143813
0.95169 0.195269 0.180892 0.0143766
0.953991 0.202786 0.188414 0.0143729
0.956291 0.203497 0.189127 0.0143691
0.958591 0.19844 0.184075 0.0143648
0.960892 0.204608 0.190247 0.0143612
0.963192 0.203123 0.188765 0.0143575
0.965493 0.195552 0.181199 0.0143529
0.967793 0.206511 0.192162 0.0143496
0.970094 0.200846 0.186501 0.0143456
0.972394 0.203704 0.189362 0.014342
0.974695 0.197383 0.183046 0.0143376
0.976995 0.202824 0.18849 0.014334
0.979296 0.202347 0.188017 0.0143302
0.981596 0.197262 0.182937 0.0143258
0.983897 0.205127 0.190804 0.0143225
0.986197 0.204107 0.189788 0.0143189
0.988498 0.194403 0.180089 0.0143142
0.990798 0.202574 0.188263 0.0143106
0.993099 0.202627 0.18832 0.0143069
0.995399 0.198553 0.18425 0.0143028
0.9977 0.204918 0.190618 0.0142994
1 0.201253 0.186958 0.0142957
1.00233 0.190128 0.175837 0.0142907
1.00465 0.211873 0.197585 0.0142879
1.00698 0.198023 0.183739 0.0142837
1.0093 0.203802 0.189522 0.0142803
1.01163 0.197208 0.182931 0.014276
1.01395 0.201997 0.187725 0.0142723
1.01628 0.200812 0.186543 0.0142685
1.0186 0.198259 0.183995 0.0142646
1.02093 0.204576 0.190315 0.0142614
1.02326 0.20319 0.188932 0.014258
1.02558 0.194163 0.179909 0.0142536
1.02791 0.202604 0.188354 0.0142502
1.03023 0.202246 0.187999 0.0142468
1.03256 0.197187 0.182944 0.0142428
1.03488 0.203786 0.189546 0.0142396
1.03721 0.200919 0.186683 0.014236
1.03953 0.194325 0.180093 0.0142317
1.04186 0.205874 0.191645 0.0142291
1.04419 0.200494 0.186268 0.0142256
1.04651 0.203244 0.189021 0.0142224
1.04884 0.195746 0.181528 0.0142184
1.05116 0.201569 0.187354 0.0142151
1.05349 0.200169 0.185957 0.0142115
1.05581 0.196863 0.182656 0.0142077
1.05814 0.204621 0.190416 0.0142047
1.06048 0.201817 0.187616 0.0142015
1.06282 0.196906 0.182708 0.0141974
1.06515 0.200986 0.186792 0.0141941
1.06749 0.201078 0.186887 0.0141906
1.06983 0.197111 0.182925 0.0141868
1.07217 0.202957 0.188773 0.0141836
1.0745 0.200914 0.186734 0.0141802
1.07684 0.1949 0.180724 0.014176
1.07918 0.204284 0.190111 0.0141731
1.08152 0.199636 0.185467 0.0141696
1.08386 0.203167 0.189001 0.0141665
1.08619 0.195494 0.181332 0.0141625
1.08853 0.200323 0.186164 0.0141592
1.09087 0.201271 0.187115 0.0141559
1.09321 0.196839 0.182687 0.0141521
1.09555 0.204149 0.19 0.0141492
1.09788 0.198492 0.184347 0.0141455
1.10022 0.200635 0.186493 0.0141422
